0,iframe
Slow Dance (feat. Ava Max) AJ Mitchell,https://www.youtube.com/watch?v=VAmXEe92RSI&pp=ygUmU2xvdyBEYW5jZSAoZmVhdC4gQXZhIE1heCkgQUogTWl0Y2hlbGw%3D
With You Mokita,https://www.youtube.com/watch?v=Z1rG1v9fnWE&pp=ygUPV2l0aCBZb3UgTW9raXRh
WAIT FOR YOU Jake Miller,https://www.youtube.com/watch?v=Ttt-YV79KbY&pp=ygUYV0FJVCBGT1IgWU9VIEpha2UgTWlsbGVy
15 MINUTES Jake Miller,https://www.youtube.com/watch?v=q4i38aFIFyM&pp=ygUWMTUgTUlOVVRFUyBKYWtlIE1pbGxlcg%3D%3D
Boston Alec Chambers,https://www.youtube.com/watch?v=_kLV1lqEfG0&pp=ygUUQm9zdG9uIEFsZWMgQ2hhbWJlcnM%3D
Sleepless Nights (Feat. Nightly) ayokay,https://www.youtube.com/watch?v=n7oP0zz0ggg&pp=ygUnU2xlZXBsZXNzIE5pZ2h0cyAoRmVhdC4gTmlnaHRseSkgYXlva2F5
New York Nights David Hugo,https://www.youtube.com/watch?v=oDRJA4ey5BA&pp=ygUaTmV3IFlvcmsgTmlnaHRzIERhdmlkIEh1Z28%3D
20/20 Kayden,https://www.youtube.com/watch?v=GK2h2RilV_M&pp=ygUMMjAvMjAgS2F5ZGVu
SKINNYDIP Jake Miller,https://www.youtube.com/watch?v=u61gbg5MynE&pp=ygUVU0tJTk5ZRElQIEpha2UgTWlsbGVy
PICK UP WHERE WE LEFT OFF Kayden,https://www.youtube.com/watch?v=HpNxwouiXVY&pp=ygUgUElDSyBVUCBXSEVSRSBXRSBMRUZUIE9GRiBLYXlkZW4%3D
SAME MISTAKES Kayden,https://www.youtube.com/watch?v=1oXmkC8zmfU&pp=ygUUU0FNRSBNSVNUQUtFUyBLYXlkZW4%3D
Champion FRND,https://www.youtube.com/watch?v=IoLlR7cC-JA&pp=ygUNQ2hhbXBpb24gRlJORA%3D%3D
Last Time Anson Seabra,https://www.youtube.com/watch?v=pKhwmoDJt8w&pp=ygUWTGFzdCBUaW1lIEFuc29uIFNlYWJyYQ%3D%3D
Suffocate Hayd,https://www.youtube.com/watch?v=gFHtdYfSENk&pp=ygUOU3VmZm9jYXRlIEhheWQ%3D
Closure Hayd,https://www.youtube.com/watch?v=RcuCXW_4Kxk&pp=ygUMQ2xvc3VyZSBIYXlk
Roses Are Red (Demo) Jon Caryl,https://www.youtube.com/watch?v=VOGlQzKyrJA&pp=ygUeUm9zZXMgQXJlIFJlZCAoRGVtbykgSm9uIENhcnls
Broken Anson Seabra,https://www.youtube.com/watch?v=VDA04YOAd4c&pp=ygUTQnJva2VuIEFuc29uIFNlYWJyYQ%3D%3D
Emerald Eyes Anson Seabra,https://www.youtube.com/watch?v=5Z4gKL2XAfQ&pp=ygUZRW1lcmFsZCBFeWVzIEFuc29uIFNlYWJyYQ%3D%3D
Rely On Me (Acoustic) James Smith,https://www.youtube.com/watch?v=t80Iw11jJaY&pp=ygUhUmVseSBPbiBNZSAoQWNvdXN0aWMpIEphbWVzIFNtaXRo
I Will Remember You Caleb Grimm,https://www.youtube.com/watch?v=wvhw1wnf5oA&pp=ygUfSSBXaWxsIFJlbWVtYmVyIFlvdSBDYWxlYiBHcmltbQ%3D%3D
Circles Joey Stamper,https://www.youtube.com/watch?v=e38ZPl13E3I&pp=ygUUQ2lyY2xlcyBKb2V5IFN0YW1wZXI%3D
Afterglow Ed Sheeran,https://www.youtube.com/watch?v=_NGQfFCFUn4&pp=ygUUQWZ0ZXJnbG93IEVkIFNoZWVyYW4%3D
Clothes Cian Ducrot,https://www.youtube.com/watch?v=emQMluR4WHA&pp=ygUTQ2xvdGhlcyBDaWFuIER1Y3JvdA%3D%3D
Some Kinda Love LOONY,https://www.youtube.com/watch?v=dmP_quwEKfA&pp=ygUVU29tZSBLaW5kYSBMb3ZlIExPT05Z
Better Together Us The Duo,https://www.youtube.com/watch?v=ll09F5mVwb8&pp=ygUaQmV0dGVyIFRvZ2V0aGVyIFVzIFRoZSBEdW8%3D
My Girl Joseph Vincent,https://www.youtube.com/watch?v=OxktsWKU1eU&pp=ygUWTXkgR2lybCBKb3NlcGggVmluY2VudA%3D%3D
Made For More Sam Ock,https://www.youtube.com/watch?v=FbN7s4gXGAE&pp=ygUVTWFkZSBGb3IgTW9yZSBTYW0gT2Nr
What'll I Do Nat King Cole,https://www.youtube.com/watch?v=daeX_27NCWo&pp=ygUaV2hhdCdsbCBJIERvIE5hdCBLaW5nIENvbGU%3D
Manhattan Blossom Dearie,https://www.youtube.com/watch?v=A0r63K_wYu4&pp=ygUYTWFuaGF0dGFuIEJsb3Nzb20gRGVhcmll
I've Got A Crush On You Ella Fitzgerald,https://www.youtube.com/watch?v=ww7V4MC3_k0&pp=ygUnSSd2ZSBHb3QgQSBDcnVzaCBPbiBZb3UgRWxsYSBGaXR6Z2VyYWxk
Our Love Is Here To Stay Blossom Dearie,https://www.youtube.com/watch?v=RUJYOi_-HXA&pp=ygUnT3VyIExvdmUgSXMgSGVyZSBUbyBTdGF5IEJsb3Nzb20gRGVhcmll
East Of The Sun (West Of The Moon) Billie Holiday,https://www.youtube.com/watch?v=gay0VnPTY64&pp=ygUxRWFzdCBPZiBUaGUgU3VuIChXZXN0IE9mIFRoZSBNb29uKSBCaWxsaWUgSG9saWRheQ%3D%3D
"I Loves You Porgy (Live At Carnegie Hall, New York, 1964) Nina Simone",https://www.youtube.com/watch?v=WonQrmIGJTw&pp=ygVFSSBMb3ZlcyBZb3UgUG9yZ3kgKExpdmUgQXQgQ2FybmVnaWUgSGFsbCwgTmV3IFlvcmssIDE5NjQpIE5pbmEgU2ltb25l
A Kiss To Build A Dream On Louis Armstrong,https://www.youtube.com/watch?v=fHjZQb-kGek&pp=ygUqQSBLaXNzIFRvIEJ1aWxkIEEgRHJlYW0gT24gTG91aXMgQXJtc3Ryb25n
Autumn In New York Billie Holiday,https://www.youtube.com/watch?v=NO2Ij1eO-GQ&pp=ygUhQXV0dW1uIEluIE5ldyBZb3JrIEJpbGxpZSBIb2xpZGF5
I'm in the Mood for Love Julie London,https://www.youtube.com/watch?v=AGTUSYMTbIc&pp=ygUlSSdtIGluIHRoZSBNb29kIGZvciBMb3ZlIEp1bGllIExvbmRvbg%3D%3D
One For My Baby Lena Horne,https://www.youtube.com/watch?v=uSOekGD2qTw&pp=ygUaT25lIEZvciBNeSBCYWJ5IExlbmEgSG9ybmU%3D
Holding On Louyah,https://www.youtube.com/watch?v=p0cC0yyKpiM&pp=ygURSG9sZGluZyBPbiBMb3V5YWg%3D
never fall in love with strangers marcos g,https://www.youtube.com/watch?v=FkFd0P549xk&pp=ygUqbmV2ZXIgZmFsbCBpbiBsb3ZlIHdpdGggc3RyYW5nZXJzIG1hcmNvcyBn
Heroine Niko Walters,https://www.youtube.com/watch?v=A0Kn8Xe87SQ&pp=ygUUSGVyb2luZSBOaWtvIFdhbHRlcnM%3D
Salt Chris LaRocca,https://www.youtube.com/watch?v=35mqSbMG6m8&pp=ygUSU2FsdCBDaHJpcyBMYVJvY2Nh
Wait To Wake Me Up Lepani,https://www.youtube.com/watch?v=AE5dSoDk6Y0&pp=ygUZV2FpdCBUbyBXYWtlIE1lIFVwIExlcGFuaQ%3D%3D
cycle of games (Feat. Arin Ray) Ilham,https://www.youtube.com/watch?v=Gc_xw7yOCQw&pp=ygUlY3ljbGUgb2YgZ2FtZXMgKEZlYXQuIEFyaW4gUmF5KSBJbGhhbQ%3D%3D
dreams Kayden,https://www.youtube.com/watch?v=KnQtqlXZWzM&pp=ygUNZHJlYW1zIEtheWRlbg%3D%3D
Save A Little Bit Juliana Chahayed,https://www.youtube.com/watch?v=o7VXpI986pk&pp=ygUiU2F2ZSBBIExpdHRsZSBCaXQgSnVsaWFuYSBDaGFoYXllZA%3D%3D
Blue Moon Billie Holiday,https://www.youtube.com/watch?v=y4bZu56EylA&pp=ygUYQmx1ZSBNb29uIEJpbGxpZSBIb2xpZGF5
(I Love You) For Sentimental Reasons Nat King Cole,https://www.youtube.com/watch?v=KPCQJXKfrNY&pp=ygUyKEkgTG92ZSBZb3UpIEZvciBTZW50aW1lbnRhbCBSZWFzb25zIE5hdCBLaW5nIENvbGU%3D
Spoken Indroduction to Billie Holiday Medley [Live in Pasadena] Kenny Burrell,https://www.youtube.com/watch?v=bQaPxPYSWnw&pp=ygVNU3Bva2VuIEluZHJvZHVjdGlvbiB0byBCaWxsaWUgSG9saWRheSBNZWRsZXkgW0xpdmUgaW4gUGFzYWRlbmFdIEtlbm55IEJ1cnJlbGw%3D
"Moonlight In Vermont Ella Fitzgerald, Louis Armstrong",https://www.youtube.com/watch?v=esynsha53A8&pp=ygU1TW9vbmxpZ2h0IEluIFZlcm1vbnQgRWxsYSBGaXR6Z2VyYWxkLCBMb3VpcyBBcm1zdHJvbmc%3D
Time After Time (Vocal Version) Chet Baker,https://www.youtube.com/watch?v=1CCtdYWKa_A&pp=ygUqVGltZSBBZnRlciBUaW1lIChWb2NhbCBWZXJzaW9uKSBDaGV0IEJha2Vy
'Tis Autumn Nat King Cole,https://www.youtube.com/watch?v=hph8xZTq2ZY&pp=ygUZJ1RpcyBBdXR1bW4gTmF0IEtpbmcgQ29sZQ%3D%3D
Prelude To A Kiss Sarah Vaughan,https://www.youtube.com/watch?v=9tcFRtL5U2c&pp=ygUfUHJlbHVkZSBUbyBBIEtpc3MgU2FyYWggVmF1Z2hhbg%3D%3D
"April In Paris Ella Fitzgerald, Louis Armstrong",https://www.youtube.com/watch?v=fCsNg6XB3dg&pp=ygUvQXByaWwgSW4gUGFyaXMgRWxsYSBGaXR6Z2VyYWxkLCBMb3VpcyBBcm1zdHJvbmc%3D
Drop a Tear Anthony Lazaro,https://www.youtube.com/watch?v=FHGb9j023Ac&pp=ygUaRHJvcCBhIFRlYXIgQW50aG9ueSBMYXphcm8%3D
by my side (dream edit) HONNE,https://www.youtube.com/watch?v=7TYmklycjk8&pp=ygUdYnkgbXkgc2lkZSAoZHJlYW0gZWRpdCkgSE9OTkU%3D
Crazy Girl In LA G9,https://www.youtube.com/watch?v=zjQIc63uGhc&pp=ygUTQ3JhenkgR2lybCBJbiBMQSBHOQ%3D%3D
Be Alright Surfaces,https://www.youtube.com/watch?v=mg99hMjO2ZE&pp=ygUTQmUgQWxyaWdodCBTdXJmYWNlcw%3D%3D
All I Feel Is Love Taiyo Ky,https://www.youtube.com/watch?v=MwZ6IC1XZUI&pp=ygUbQWxsIEkgRmVlbCBJcyBMb3ZlIFRhaXlvIEt5
"What to Do Love-Sadkid, Dingus",https://www.youtube.com/watch?v=07mGPd9u5sE&pp=ygUeV2hhdCB0byBEbyBMb3ZlLVNhZGtpZCwgRGluZ3Vz
Ambitions Dom Guyot,https://www.youtube.com/watch?v=1aKhli6P-9Q&pp=ygUTQW1iaXRpb25zIERvbSBHdXlvdA%3D%3D
Fantasy Khai Dreams,https://www.youtube.com/watch?v=vysjRahYFz0&pp=ygUTRmFudGFzeSBLaGFpIERyZWFtcw%3D%3D
no song without you HONNE,https://www.youtube.com/watch?v=WXOlNBDVt0o&pp=ygUZbm8gc29uZyB3aXRob3V0IHlvdSBIT05ORQ%3D%3D
Basement (Pay Attention) Dylan Sinclair,https://www.youtube.com/watch?v=K5b9glFjyjc&pp=ygUnQmFzZW1lbnQgKFBheSBBdHRlbnRpb24pIER5bGFuIFNpbmNsYWly
Can This Morning Never End Davin Kingston,https://www.youtube.com/watch?v=ZF0VN5Hwlxg&pp=ygUpQ2FuIFRoaXMgTW9ybmluZyBOZXZlciBFbmQgRGF2aW4gS2luZ3N0b24%3D
Like Someone In Love Bruno Major,https://www.youtube.com/watch?v=Bv4fBc96G8o&pp=ygUgTGlrZSBTb21lb25lIEluIExvdmUgQnJ1bm8gTWFqb3I%3D
fine today (Nanti Kita Cerita Tentang Hari Ini - Original Motion Picture Soundtrack) Ardhito Pramono,https://www.youtube.com/watch?v=IUDG7ok7dVk&pp=ygVkZmluZSB0b2RheSAoTmFudGkgS2l0YSBDZXJpdGEgVGVudGFuZyBIYXJpIEluaSAtIE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2spIEFyZGhpdG8gUHJhbW9ubw%3D%3D
Call Me When It's Over (Acoustic) James Smith,https://www.youtube.com/watch?v=LMr14YKgr9Q&pp=ygUtQ2FsbCBNZSBXaGVuIEl0J3MgT3ZlciAoQWNvdXN0aWMpIEphbWVzIFNtaXRo
October Sky Javier,https://www.youtube.com/watch?v=Gxyd3OCqegA&pp=ygUST2N0b2JlciBTa3kgSmF2aWVy
"Someday 92914, 한민지",https://www.youtube.com/watch?v=Ln_pl9g6Nic&pp=ygUYU29tZWRheSA5MjkxNCwg7ZWc66-87KeA
#24 (The Earth) 스키니죠 (Skinnyjoe),https://www.youtube.com/watch?v=AARYNZ1S8L8&pp=ygUoIzI0IChUaGUgRWFydGgpIOyKpO2CpOuLiOyjoCAoU2tpbm55am9lKQ%3D%3D
サマ-タイムラブ / Summer Time Love Shiggy Jr.,https://www.youtube.com/watch?v=-r5tLHTXhLg&pp=ygU044K144OeLeOCv-OCpOODoOODqeODliAvIFN1bW1lciBUaW1lIExvdmUgU2hpZ2d5IEpyLg%3D%3D
Nha Lone Thar Mha Yin Phwint Chet Min Aung,https://www.youtube.com/watch?v=nmcEYsNnl4Q&pp=ygUqTmhhIExvbmUgVGhhciBNaGEgWWluIFBod2ludCBDaGV0IE1pbiBBdW5n
Finale 오존 (O3ohn),https://www.youtube.com/watch?v=Ukx-jFWObHc&pp=ygUVRmluYWxlIOyYpOyhtCAoTzNvaG4p
I Don't Koda,https://www.youtube.com/watch?v=P2OfZ90mZWQ&pp=ygUMSSBEb24ndCBLb2Rh
i love you Billie Eilish,https://www.youtube.com/watch?v=WiinVuzh4DA&pp=ygUYaSBsb3ZlIHlvdSBCaWxsaWUgRWlsaXNo
Love Somebody Lauv,https://www.youtube.com/watch?v=CuI0WJwcvdU&pp=ygUSTG92ZSBTb21lYm9keSBMYXV2
"You, Me and the City Josh Tobias",https://www.youtube.com/watch?v=jmK9SVkuL2s&pp=ygUgWW91LCBNZSBhbmQgdGhlIENpdHkgSm9zaCBUb2JpYXM%3D
Too Much To H8 Paige,https://www.youtube.com/watch?v=uL3X93n1_GU&pp=ygUUVG9vIE11Y2ggVG8gSDggUGFpZ2U%3D
Nothing Bruno Major,https://www.youtube.com/watch?v=ucRVDoFkcxc&pp=ygUTTm90aGluZyBCcnVubyBNYWpvcg%3D%3D
I Get Along Without You Very Well (Except Sometimes) (Vocal Version) Chet Baker,https://www.youtube.com/watch?v=-S8_oOqnkac&pp=ygVPSSBHZXQgQWxvbmcgV2l0aG91dCBZb3UgVmVyeSBXZWxsIChFeGNlcHQgU29tZXRpbWVzKSAoVm9jYWwgVmVyc2lvbikgQ2hldCBCYWtlcg%3D%3D
"oh, mexico Jeremy Zucker",https://www.youtube.com/watch?v=-uxeu0MbNR0&pp=ygUYb2gsIG1leGljbyBKZXJlbXkgWnVja2Vy
Baby I'm A Fool Melody Gardot,https://www.youtube.com/watch?v=_qphknagXqA&pp=ygUdQmFieSBJJ20gQSBGb29sIE1lbG9keSBHYXJkb3Q%3D
Mystery of Love Sufjan Stevens,https://www.youtube.com/watch?v=4WTt69YO2VI&pp=ygUeTXlzdGVyeSBvZiBMb3ZlIFN1ZmphbiBTdGV2ZW5z
La La La (Ver.1) Rachael Yamagata,https://www.youtube.com/watch?v=UHL2Sf8xgRE&pp=ygUhTGEgTGEgTGEgKFZlci4xKSBSYWNoYWVsIFlhbWFnYXRh
Rum n Tequila John K,https://www.youtube.com/watch?v=zBf-fcPrhh0&pp=ygUUUnVtIG4gVGVxdWlsYSBKb2huIEs%3D
Brooklyn In The Summer Aloe Blacc,https://www.youtube.com/watch?v=NKPMB9Bwkoc&pp=ygUhQnJvb2tseW4gSW4gVGhlIFN1bW1lciBBbG9lIEJsYWNj
Summer on You PRETTYMUCH (프리티머치),https://www.youtube.com/watch?v=ek1pWKHBqSA&pp=ygUqU3VtbWVyIG9uIFlvdSBQUkVUVFlNVUNIICjtlITrpqzti7DrqLjsuZgp
Alien Boy Oliver Tree,https://www.youtube.com/watch?v=3wLLgJ_a7Rs&pp=ygUVQWxpZW4gQm95IE9saXZlciBUcmVl
SANTA MONICA Aries,https://www.youtube.com/watch?v=xMqZn6qjomo&pp=ygUSU0FOVEEgTU9OSUNBIEFyaWVz
Love (feat. Inigo Pascual) PRETTYMUCH (프리티머치),https://www.youtube.com/watch?v=BSH3cVfOwIs&pp=ygU3TG92ZSAoZmVhdC4gSW5pZ28gUGFzY3VhbCkgUFJFVFRZTVVDSCAo7ZSE66as7Yuw66i47LmYKQ%3D%3D
LEMONS (feat. kennedi) Shawn Wasabi,https://www.youtube.com/watch?v=0_1MxVlid7s&pp=ygUjTEVNT05TIChmZWF0LiBrZW5uZWRpKSBTaGF3biBXYXNhYmk%3D
Playinwitme (Feat. Kehlani) KYLE,https://www.youtube.com/watch?v=KI9e5T8X4DQ&pp=ygUgUGxheWlud2l0bWUgKEZlYXQuIEtlaGxhbmkpIEtZTEU%3D
I Wish You Were Here HRVY,https://www.youtube.com/watch?v=MW16k3rQYcU&pp=ygUZSSBXaXNoIFlvdSBXZXJlIEhlcmUgSFJWWQ%3D%3D
"기다려 Fisherman, 구원찬",https://www.youtube.com/watch?v=rH0vvOuR29Y&pp=ygUe6riw64uk66CkIEZpc2hlcm1hbiwg6rWs7JuQ7LCs
Rest 백예린 (Yerin Baek),https://www.youtube.com/watch?v=IqfFZ5cJ-WU&pp=ygUbUmVzdCDrsLHsmIjrprAgKFllcmluIEJhZWsp
하루종일 죠지,https://www.youtube.com/watch?v=yUQdlgGYRGE&pp=ygUT7ZWY66Oo7KKF7J28IOyjoOyngA%3D%3D
Your Dog Loves You (Feat. Crush) Colde (콜드),https://www.youtube.com/watch?v=WybG8FesMc8&pp=ygUvWW91ciBEb2cgTG92ZXMgWW91IChGZWF0LiBDcnVzaCkgQ29sZGUgKOy9nOuTnCk%3D
얼마나 더 (Acoustic ver.) 소수빈,https://www.youtube.com/watch?v=nexlGTOiS7U&pp=ygUn7Ja866eI64KYIOuNlCAoQWNvdXN0aWMgdmVyLikg7IaM7IiY67mI
섬 (Feat. Meego) protonebula,https://www.youtube.com/watch?v=XKwubC5D4NU&pp=ygUd7ISsIChGZWF0LiBNZWVnbykgcHJvdG9uZWJ1bGE%3D
Sunset 92914,https://www.youtube.com/watch?v=5M4cixaAuv0&pp=ygUMU3Vuc2V0IDkyOTE0
Roses Luke Christopher,https://www.youtube.com/watch?v=8O-iFkRaLOE&pp=ygUWUm9zZXMgTHVrZSBDaHJpc3RvcGhlcg%3D%3D
Valentine (Prod. flavors) Atlas,https://www.youtube.com/watch?v=cyl0iCNadTs&pp=ygUfVmFsZW50aW5lIChQcm9kLiBmbGF2b3JzKSBBdGxhcw%3D%3D
Honeymoon Rob Curly,https://www.youtube.com/watch?v=5rCEE0Goslo&pp=ygUTSG9uZXltb29uIFJvYiBDdXJseQ%3D%3D
"Something More Love-Sadkid, Frith, Paper Latte",https://www.youtube.com/watch?v=udJ0noitsP4&pp=ygUuU29tZXRoaW5nIE1vcmUgTG92ZS1TYWRraWQsIEZyaXRoLCBQYXBlciBMYXR0ZQ%3D%3D
"Stalemate Love-Sadkid, Mochi",https://www.youtube.com/watch?v=5BzYBqJ-NyM&pp=ygUcU3RhbGVtYXRlIExvdmUtU2Fka2lkLCBNb2NoaQ%3D%3D
Thoughts Mickey Cho,https://www.youtube.com/watch?v=PHD46XA-0Zc&pp=ygUTVGhvdWdodHMgTWlja2V5IENobw%3D%3D
Choc Promo (Feat. Grap Luva) Sound Providers,https://www.youtube.com/watch?v=mPOxYAMR80I&pp=ygUsQ2hvYyBQcm9tbyAoRmVhdC4gR3JhcCBMdXZhKSBTb3VuZCBQcm92aWRlcnM%3D
because I don't wanna know (Feat. Rheehab) slchld,https://www.youtube.com/watch?v=IHHcujddIN4&pp=ygUxYmVjYXVzZSBJIGRvbid0IHdhbm5hIGtub3cgKEZlYXQuIFJoZWVoYWIpIHNsY2hsZA%3D%3D
Freeze (feat. Summer Soul) Meego,https://www.youtube.com/watch?v=DdjTbYQbVFw&pp=ygUgRnJlZXplIChmZWF0LiBTdW1tZXIgU291bCkgTWVlZ28%3D
fairy 다운 (Dvwn),https://www.youtube.com/watch?v=WAmr4m4fpXo&pp=ygUTZmFpcnkg64uk7Jq0IChEdnduKQ%3D%3D
따뜻한 물 Jimmy Brown,https://www.youtube.com/watch?v=06y9TjFSNTw&pp=ygUZ65Sw65y77ZWcIOusvCBKaW1teSBCcm93bg%3D%3D
Bukowski's Dream Katteni-Shiyagare,https://www.youtube.com/watch?v=tqjVWCZRjHc&pp=ygUiQnVrb3dza2kncyBEcmVhbSBLYXR0ZW5pLVNoaXlhZ2FyZQ%3D%3D
Medley:Easy & Slow/The Old Lobby/Hear The Wind Blow/It's The Ring Your Mother Wore/Flower Of Sweet Strabane Sean Wilson,https://www.youtube.com/watch?v=WFsdlR7mkNs&pp=ygV3TWVkbGV5OkVhc3kgJiBTbG93L1RoZSBPbGQgTG9iYnkvSGVhciBUaGUgV2luZCBCbG93L0l0J3MgVGhlIFJpbmcgWW91ciBNb3RoZXIgV29yZS9GbG93ZXIgT2YgU3dlZXQgU3RyYWJhbmUgU2VhbiBXaWxzb24%3D
Moonlight 92914,https://www.youtube.com/watch?v=CBrYbMKGbVw&pp=ygUPTW9vbmxpZ2h0IDkyOTE0
Walls Alextbh,https://www.youtube.com/watch?v=MzxRN9SPLKM&pp=ygUNV2FsbHMgQWxleHRiaA%3D%3D
25 Hours Finding Hope,https://www.youtube.com/watch?v=iAZL9S89J3c&pp=ygUVMjUgSG91cnMgRmluZGluZyBIb3Bl
less of you keshi,https://www.youtube.com/watch?v=mtoeTzYKyaQ&pp=ygURbGVzcyBvZiB5b3Uga2VzaGk%3D
you deserve better Sad Eyes,https://www.youtube.com/watch?v=6dLI313v14E&pp=ygUbeW91IGRlc2VydmUgYmV0dGVyIFNhZCBFeWVz
Jasmine Common Souls,https://www.youtube.com/watch?v=U58RIlbGfq4&pp=ygUUSmFzbWluZSBDb21tb24gU291bHM%3D
Wish I Didn't Joseph Tilley,https://www.youtube.com/watch?v=YYGaaery6Vk&pp=ygUbV2lzaCBJIERpZG4ndCBKb3NlcGggVGlsbGV5
Stolen Moments Cautious Clay,https://www.youtube.com/watch?v=BcMuyHFj4TI&pp=ygUcU3RvbGVuIE1vbWVudHMgQ2F1dGlvdXMgQ2xheQ%3D%3D
6 months John K,https://www.youtube.com/watch?v=1Rpz5VcKb9U&pp=ygUPNiBtb250aHMgSm9obiBL
not ur friend Jeremy Zucker,https://www.youtube.com/watch?v=4uXXNdytJb4&pp=ygUbbm90IHVyIGZyaWVuZCBKZXJlbXkgWnVja2Vy
Found You Austin Mahone,https://www.youtube.com/watch?v=a_IsoGUbaho&pp=ygUXRm91bmQgWW91IEF1c3RpbiBNYWhvbmU%3D
comethru Jeremy Zucker,https://www.youtube.com/watch?v=jO2viLEW-1A&pp=ygUWY29tZXRocnUgSmVyZW15IFp1Y2tlcg%3D%3D
In the End Eric Benet,https://www.youtube.com/watch?v=CQl59Rk-phk&pp=ygUVSW4gdGhlIEVuZCBFcmljIEJlbmV0
Underneath Your Love David Choi,https://www.youtube.com/watch?v=InwjkHygYXg&pp=ygUfVW5kZXJuZWF0aCBZb3VyIExvdmUgRGF2aWQgQ2hvaQ%3D%3D
We Could Happen AJ Rafael,https://www.youtube.com/watch?v=zgselUm89YA&pp=ygUZV2UgQ291bGQgSGFwcGVuIEFKIFJhZmFlbA%3D%3D
Lemonade Jeremy Passion,https://www.youtube.com/watch?v=oOVKL6IcGkE&pp=ygUXTGVtb25hZGUgSmVyZW15IFBhc3Npb24%3D
Walk With Me Taba Chake,https://www.youtube.com/watch?v=OJLRRMye4YI&pp=ygUXV2FsayBXaXRoIE1lIFRhYmEgQ2hha2U%3D
Home Luke Chiang,https://www.youtube.com/watch?v=6b5DkEzP9Jw&pp=ygUQSG9tZSBMdWtlIENoaWFuZw%3D%3D
Sunday Morning Hamzaa,https://www.youtube.com/watch?v=YXcKDbSe80w&pp=ygUVU3VuZGF5IE1vcm5pbmcgSGFtemFh
First Choice ('김연아' 맥심 화이트골드 CF 삽입곡) Gabe Bondoc,https://www.youtube.com/watch?v=0p3TEibQm3k&pp=ygVKRmlyc3QgQ2hvaWNlICgn6rmA7Jew7JWEJyDrp6Xsi6wg7ZmU7J207Yq46rOo65OcIENGIOyCveyeheqzoSkgR2FiZSBCb25kb2M%3D
"Down for You Cosmo's Midnight, Ruel",https://www.youtube.com/watch?v=gQUpaagffl8&pp=ygUjRG93biBmb3IgWW91IENvc21vJ3MgTWlkbmlnaHQsIFJ1ZWw%3D
Loving You Tonight (New Album Version) Andrew Allen,https://www.youtube.com/watch?v=JIOWuU5Tjzw&pp=ygUzTG92aW5nIFlvdSBUb25pZ2h0IChOZXcgQWxidW0gVmVyc2lvbikgQW5kcmV3IEFsbGVu
For You (Feat. Caton Del Rosario) (tvN '삼시세끼 바다목장편' 4회 삽입곡) Albert Posis,https://www.youtube.com/watch?v=yUwZCN8hmdA&pp=ygViRm9yIFlvdSAoRmVhdC4gQ2F0b24gRGVsIFJvc2FyaW8pICh0dk4gJ-yCvOyLnOyEuOuBvCDrsJTri6TrqqnsnqXtjrgnIDTtmowg7IK97J6F6rOhKSBBbGJlcnQgUG9zaXM%3D
Beautiful People Sam Ock,https://www.youtube.com/watch?v=DsZmKnd7CsY&pp=ygUYQmVhdXRpZnVsIFBlb3BsZSBTYW0gT2Nr
"always, i'll care Jeremy Zucker",https://www.youtube.com/watch?v=N6SQ9QoSjCI&pp=ygUfYWx3YXlzLCBpJ2xsIGNhcmUgSmVyZW15IFp1Y2tlcg%3D%3D
18 ASTN,https://www.youtube.com/watch?v=PDxw9ezCxn8&pp=ygUHMTggQVNUTg%3D%3D
Don't Wanna Fall In Love Again Yayyoung,https://www.youtube.com/watch?v=5d8c9zqshp0&pp=ygUnRG9uJ3QgV2FubmEgRmFsbCBJbiBMb3ZlIEFnYWluIFlheXlvdW5n
camellia slchld,https://www.youtube.com/watch?v=Jzj7azTMcYs&pp=ygUPY2FtZWxsaWEgc2xjaGxk
October Eyes Alt Bloom,https://www.youtube.com/watch?v=ktF-3-2y4WQ&pp=ygUWT2N0b2JlciBFeWVzIEFsdCBCbG9vbQ%3D%3D
The Feeling Mills,https://www.youtube.com/watch?v=VTpXfMgQWYQ&pp=ygURVGhlIEZlZWxpbmcgTWlsbHM%3D
Lay Your Head On Me Crush,https://www.youtube.com/watch?v=LGRYnB3jF3I&pp=ygUZTGF5IFlvdXIgSGVhZCBPbiBNZSBDcnVzaA%3D%3D
Must Have Been The Wind Alec Benjamin,https://www.youtube.com/watch?v=9upOrq9G-bs&pp=ygUlTXVzdCBIYXZlIEJlZW4gVGhlIFdpbmQgQWxlYyBCZW5qYW1pbg%3D%3D
lowkey (UO EX) NIKI,https://www.youtube.com/watch?v=lRBSOe3AggM&pp=ygUTbG93a2V5IChVTyBFWCkgTklLSQ%3D%3D
Gonna Be Honest Jae Jin,https://www.youtube.com/watch?v=CwaS3G2TG-c&pp=ygUXR29ubmEgQmUgSG9uZXN0IEphZSBKaW4%3D
Enjoy The View David Choi,https://www.youtube.com/watch?v=aS-WmAyGCiY&pp=ygUZRW5qb3kgVGhlIFZpZXcgRGF2aWQgQ2hvaQ%3D%3D
Ms. Seductive Jeff Bernat,https://www.youtube.com/watch?v=F0uTyvdTWDc&pp=ygUZTXMuIFNlZHVjdGl2ZSBKZWZmIEJlcm5hdA%3D%3D
